CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,GroupSize,IsAlone,Num,TotalSpend,HasSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Side_P,Side_S,Transported,PassengerId
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.2634927,-1.1518679,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6841_01
1.0,-0.5432546,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.6402244,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6843_01
1.0,0.08883851,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.6402244,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6843_02
0.0,-0.40278944,0.0,0.9308327,-0.64890325,2.183905,-0.66323394,1.8454759,-0.648668,1.0,-0.26155078,0.95144725,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6844_01
1.0,-1.1051152,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.72955257,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,6848_01
0.0,-0.473022,0.0,1.7848544,1.0350797,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.6201658,0.68464476,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6850_01
1.0,-0.26232433,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.01623,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,6850_02
0.0,1.633955,0.0,-0.2367528,0.66503274,1.9733515,-0.66323394,1.7940716,0.6195297,0.0,-0.2984472,0.8523055,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6850_03
0.0,-0.473022,0.0,-0.64037204,1.6116848,0.51937085,-0.66323394,0.44037828,-0.648668,1.0,-0.25960886,0.65690243,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6851_01
0.0,0.15907107,0.0,-0.64037204,1.8699619,2.6040115,2.3468492,1.1282922,-0.648668,1.0,-0.7217849,1.3422588,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6853_01
0.0,-0.40278944,0.0,2.326174,-0.09965202,1.5114051,-0.66323394,-0.6348103,-0.648668,1.0,-0.29650527,1.0576518,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6854_01
0.0,0.44000134,0.0,0.5115774,-0.64890325,2.1239052,-0.66323394,0.6528722,-0.648668,1.0,1.3987874,0.7783933,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6857_01
1.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.2536286,0.0,-0.70042384,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6858_01
1.0,-1.0348825,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.2536286,0.0,-0.70042384,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6858_02
0.0,0.7209316,0.0,-0.64037204,0.7540105,-0.62488854,1.4139776,2.4507782,1.2536286,0.0,-0.70042384,1.1599883,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6858_03
0.0,-1.456278,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,1.2536286,0.0,-0.70042384,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6858_04
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.01623,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6859_01
1.0,-0.96465,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0181719,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6861_01
1.0,1.3530247,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,1.0201138,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6862_01
0.0,-1.3860453,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,1.0201138,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,6862_02
0.0,-0.26232433,0.0,-0.64037204,0.16942403,2.0229328,-0.66323394,0.42063513,-0.648668,1.0,1.4007293,0.7035175,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6863_01
1.0,-1.1051152,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-1.0072465,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6864_01
1.0,-0.26232433,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-1.0072465,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6864_02
0.0,-0.12185919,0.0,0.920483,2.069372,-0.62488854,2.3588438,2.3750107,-0.014569118,0.0,-0.741204,1.3708053,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,6865_01
1.0,0.22930364,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.741204,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,6865_02
0.0,-0.6134872,0.0,-0.64037204,2.6941154,1.1647594,0.31680027,0.8478973,-0.014569118,0.0,-0.65381783,1.5068188,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6866_01
0.0,0.79116416,0.0,2.562057,2.3993387,2.0014226,2.7681758,1.2869087,-0.014569118,0.0,-0.65381783,1.6231602,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6866_02
0.0,-0.75395226,0.0,-0.64037204,0.35594246,1.0477449,2.1111457,0.55491316,-0.648668,1.0,1.6259916,0.9411649,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6868_01
0.0,-0.5432546,0.0,-0.64037204,-0.64890325,2.0195012,-0.1615387,-0.6348103,-0.648668,1.0,1.6279335,0.6940955,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6869_01
0.0,0.650699,0.0,1.2892611,-0.41235363,1.8719256,-0.66323394,-0.6348103,-0.648668,1.0,1.0220557,0.6633546,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6871_01
0.0,2.3362806,0.0,1.5251731,1.72515,0.87134475,1.0210185,1.8195792,-0.648668,1.0,-1.0053046,0.95752525,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6873_01
1.0,-0.40278944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0278815,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6879_01
0.0,1.3530247,1.0,2.1858017,-0.64890325,1.3777689,-0.41238633,-0.6348103,-0.014569118,0.0,1.408497,0.9545606,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6880_01
1.0,-0.12185919,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.25766695,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6880_02
1.0,0.22930364,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,1.6318173,-1.1518679,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6882_01
0.0,1.7041875,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-0.29456335,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6882_02
0.0,-0.19209176,0.0,-0.64037204,-0.64890325,-0.35551968,-0.66323394,1.5521133,-0.648668,1.0,1.0298234,0.47271055,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6883_01
1.0,1.2125596,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.4104389,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6885_01
0.0,0.22930364,0.0,-0.64037204,1.3270305,0.7219558,-0.014802252,1.6666481,-0.648668,1.0,1.0337073,0.69499284,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,6887_01
0.0,0.79116416,0.0,1.8433373,-0.64890325,-0.62488854,-0.66323394,0.86027676,-0.648668,1.0,1.4123808,0.6991417,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6889_01
0.0,-0.12185919,0.0,1.7798285,-0.64890325,2.2567754,-0.66323394,-0.6348103,-0.648668,1.0,-0.72761065,0.95695764,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,6891_01
0.0,-0.051626623,0.0,-0.64037204,1.5718288,-0.62488854,-0.41238633,-0.23364209,-0.648668,1.0,1.4143227,0.6137841,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6892_01
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.6382825,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6893_01
1.0,0.5804665,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4162647,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6894_01
0.0,-2.0181384,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4162647,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6894_02
0.0,-1.1753477,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4162647,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6894_03
0.0,-0.26232433,0.0,-0.64037204,2.2302582,-0.62488854,2.1805017,2.1258216,-0.648668,1.0,-0.71790105,1.3204387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6895_01
0.0,-0.12185919,0.0,1.6231945,-0.64890325,1.8452038,-0.66323394,-0.6348103,0.6195297,0.0,-0.25378314,0.7341327,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6896_01
0.0,-1.8074408,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4182066,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6896_02
0.0,-1.3860453,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4182066,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6896_03
0.0,-0.12185919,0.0,1.1930634,2.1629243,1.7831558,-0.66323394,0.44037828,-0.648668,1.0,-1.1451226,1.1254119,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6898_01
0.0,2.125583,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-1.0033628,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6899_01
0.0,-0.3325569,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,-1.0033628,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6899_02
1.0,-0.8944174,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0356492,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6900_01
0.0,-0.8944174,0.0,1.64428,1.6998593,2.1189334,-0.66323394,-0.6348103,-0.648668,1.0,1.4201485,0.9843872,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6901_01
1.0,1.2125596,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.7237268,-1.1518679,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,6902_01
0.0,-0.26232433,0.0,-0.64037204,1.8303238,-0.62488854,1.9795147,-0.6348103,-0.648668,1.0,1.6337593,1.0109764,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6903_01
0.0,0.7209316,0.0,1.1507272,1.6066626,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.4220904,0.68402356,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6905_01
0.0,-0.96465,0.0,-0.64037204,-0.64890325,-0.62488854,1.8138816,0.755227,0.6195297,0.0,-0.25184122,0.7165125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6905_02
0.0,-0.8944174,0.0,0.7499017,-0.17580399,1.9483031,-0.66323394,-0.6348103,0.6195297,0.0,1.4220904,0.65963787,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6905_03
0.0,0.44000134,0.0,2.0967133,2.2133486,2.065752,-0.66323394,0.35405877,0.6195297,0.0,1.6357012,1.2540864,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6906_01
0.0,1.0018619,0.0,1.6635269,0.25172517,2.2383292,0.23604536,-0.6348103,0.6195297,0.0,-0.2906795,0.926946,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6906_02
1.0,-1.5265105,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.6357012,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6906_03
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0239977,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,6907_01
0.0,2.1958156,0.0,-0.64037204,1.6949234,0.87134475,1.7799668,2.9238002,-0.648668,1.0,-0.6518759,1.5186136,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6908_01
0.0,1.4232572,0.0,1.2550137,-0.64890325,0.51937085,1.6401478,-0.38170135,-0.648668,1.0,1.0375911,0.6513473,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,6910_01
0.0,1.4934899,0.0,1.1154305,-0.64890325,2.075572,-0.66323394,-0.6348103,-0.648668,1.0,1.4240323,0.7614056,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6911_01
0.0,0.79116416,0.0,-0.64037204,0.9877513,-0.62488854,2.2112086,1.4704015,-0.648668,1.0,-0.71595913,1.0410028,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6912_01
1.0,1.4232572,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,1.4259742,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6913_01
0.0,-0.75395226,0.0,2.1500978,-0.64890325,1.1488954,-0.66323394,-0.6348103,-0.014569118,0.0,-0.2498993,0.9202633,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6913_02
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.4279162,-1.1518679,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6915_01
0.0,1.9148853,1.0,1.8959962,-0.64890325,1.3888413,-0.66323394,1.7776679,-0.648668,1.0,1.6376431,0.89690673,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6917_01
1.0,0.018605944,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0414748,-1.1518679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6918_01
0.0,0.018605944,0.0,-0.64037204,0.16942403,-0.62488854,-0.014802252,1.8787485,-0.648668,1.0,-0.24795738,0.7187103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6920_01
0.0,-0.473022,0.0,-0.64037204,1.9302279,2.3462439,1.0069625,-0.6348103,2.5218263,0.0,-0.649934,1.1040796,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6921_01
1.0,-0.3325569,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,2.5218263,0.0,-0.649934,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6921_02
0.0,-0.40278944,0.0,0.920483,2.3257241,-0.62488854,-0.66323394,1.3263268,2.5218263,0.0,-0.649934,1.2238584,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6921_03
0.0,-0.051626623,1.0,-0.64037204,2.6109996,-0.62488854,1.8100069,1.5275078,2.5218263,0.0,-0.649934,1.4621769,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6921_04
1.0,-0.68371975,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,2.5218263,0.0,-0.649934,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6921_05
0.0,0.22930364,0.0,-0.64037204,0.88674223,-0.62488854,2.6038742,-0.38170135,2.5218263,0.0,-0.649934,1.2989062,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6921_06
0.0,0.5804665,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0434167,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6924_01
0.0,-0.19209176,0.0,-0.64037204,-0.64890325,1.9085637,-0.41238633,1.078278,-0.648668,1.0,1.0298234,0.65621424,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,6925_01
0.0,1.0018619,0.0,2.1418793,0.33749098,1.8969276,-0.66323394,-0.6348103,-0.648668,1.0,1.6415269,0.9822217,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6926_01
0.0,-0.26232433,0.0,1.5958487,-0.64890325,-0.62488854,1.6255301,-0.6348103,-0.014569118,0.0,-0.24601546,0.720347,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6928_01
0.0,-1.2455803,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.014569118,0.0,1.0453587,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,6928_02
0.0,-1.7372082,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.0337073,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,6929_01
1.0,0.22930364,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,0.6195297,0.0,1.0337073,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,6929_02
0.0,-0.96465,0.0,0.20557489,1.6223922,0.0005665955,-0.66323394,-0.23364209,0.6195297,0.0,-0.28873762,0.65793145,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,6929_03
1.0,-0.82418483,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0473006,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6930_01
1.0,0.5804665,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.7140172,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,6931_01
0.0,-0.6134872,0.0,1.6844492,-0.64890325,1.0970027,1.0475917,-0.6348103,-0.648668,1.0,1.0492425,0.6449587,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6932_01
0.0,1.2827921,0.0,1.2264855,-0.64890325,2.1409793,0.64354503,-0.6348103,-0.014569118,0.0,1.6434689,0.817955,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6934_01
0.0,-0.8944174,0.0,1.9732249,-0.64890325,1.7501323,1.5452614,-0.6348103,-0.014569118,0.0,-0.2848538,0.925546,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6934_02
1.0,-1.456278,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,1.0511844,-1.1518679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6937_01
0.0,-0.473022,0.0,1.3822322,-0.64890325,-0.62488854,1.6873807,-0.38170135,-0.648668,1.0,1.0375911,0.69499284,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,6939_01
0.0,0.7209316,0.0,0.20557489,-0.64890325,1.9142537,-0.66323394,-0.6348103,-0.648668,1.0,1.4298581,0.6232851,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6940_01
1.0,1.9851178,0.0,-0.64037204,-0.64890325,-0.62488854,-0.66323394,-0.6348103,-0.648668,1.0,-0.63634056,-1.1518679,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6943_01
